date,close
2021-05-05,40.46023178100586
2021-05-06,40.49937057495117
2021-05-07,39.53067398071289
2021-05-10,39.05121612548828
2021-05-11,38.30757141113281
2021-05-12,37.720481872558594
2021-05-13,36.888771057128906
2021-05-14,37.182315826416016
2021-05-17,37.084468841552734
2021-05-18,35.7733039855957
2021-05-19,34.92202377319336
2021-05-20,35.25470733642578
2021-05-21,35.64609909057617
2021-05-24,38.08251953125
2021-05-25,37.96510314941406
2021-05-26,39.04143142700195
2021-05-27,39.81443405151367
2021-05-28,40.01991653442383
2021-05-31,40.088409423828125
2021-06-01,40.30367660522461
2021-06-02,40.5091552734375
2021-06-04,40.35260009765625
2021-06-07,39.2077751159668
2021-06-08,39.14906692504883
2021-06-09,38.6989631652832
2021-06-10,39.04143142700195
2021-06-11,38.78702926635742
2021-06-14,40.900550842285156
2021-06-15,43.728363037109375
2021-06-16,44.129539489746094
2021-06-17,43.248905181884766
2021-06-18,44.32523727416992
2021-06-21,47.808631896972656
2021-06-22,47.06498718261719
2021-06-23,46.68337631225586
2021-06-24,45.60704803466797
2021-06-25,45.25479507446289
2021-06-28,45.333072662353516
2021-06-29,45.07866668701172
2021-06-30,44.364376068115234
2021-07-01,44.76555252075195
2021-07-02,45.20587158203125
2021-07-05,45.85166931152344
2021-07-06,45.16672897338867
2021-07-07,45.99843978881836
2021-07-08,45.01017379760742
2021-07-12,45.528770446777344
2021-07-13,45.22543716430664
2021-07-14,44.4230842590332
2021-07-15,42.612892150878906
2021-07-16,42.45633316040039
2021-07-19,40.9494743347168
2021-07-20,41.09624481201172
2021-07-21,41.18430709838867
2021-07-22,41.62462615966797
2021-07-23,41.29194259643555
2021-07-26,41.48763656616211
2021-07-27,39.23712921142578
2021-07-28,39.18820571899414
2021-07-29,38.405418395996094
2021-07-30,37.87704086303711
2021-08-02,39.745941162109375
2021-08-03,40.09819412231445
2021-08-04,38.99250793457031
2021-08-05,38.454345703125
2021-08-06,37.80854415893555
2021-08-09,37.769405364990234
2021-08-10,37.1431770324707
2021-08-11,37.084468841552734
2021-08-12,36.77135467529297
2021-08-13,35.38190841674805
2021-08-16,33.07269287109375
2021-08-17,31.820234298706055
2021-08-18,32.2899055480957
2021-08-19,33.07269287109375
2021-08-20,34.178375244140625
2021-08-23,33.75762939453125
2021-08-24,36.06684875488281
2021-08-25,35.42104721069336
2021-08-26,34.58934020996094
2021-08-27,37.084468841552734
2021-08-30,37.955318450927734
2021-08-31,37.612850189208984
2021-09-01,36.65393829345703
2021-09-02,36.399532318115234
2021-09-03,36.11577224731445
2021-09-06,36.76156997680664
2021-09-08,34.34471893310547
2021-09-09,34.315364837646484
2021-09-10,33.51300811767578
2021-09-13,34.69697189331055
2021-09-14,34.471923828125
2021-09-15,35.35255432128906
2021-09-16,35.0394401550293
2021-09-17,33.493438720703125
2021-09-20,31.203792572021484
2021-09-21,32.19205856323242
2021-09-22,33.59128952026367
2021-09-23,35.078582763671875
2021-09-24,35.16664505004883
2021-09-27,36.41910171508789
2021-09-28,36.898555755615234
2021-09-29,39.168636322021484
2021-09-30,41.68333435058594
2021-10-01,41.65398025512695
2021-10-04,41.830108642578125
2021-10-05,41.97687911987305
2021-10-06,41.10602951049805
2021-10-07,39.91228103637695
2021-10-08,39.70680236816406
2021-10-11,40.147117614746094
2021-10-13,40.372169494628906
2021-10-14,40.23517990112305
2021-10-15,40.4406623840332
2021-10-18,40.587432861328125
2021-10-19,38.25864791870117
2021-10-20,37.34865951538086
2021-10-21,35.02965545654297
2021-10-22,33.21946334838867
2021-10-25,37.507015228271484
2021-10-26,36.798221588134766
2021-10-27,35.92207336425781
2021-10-28,34.36666488647461
2021-10-29,31.83666229248047
2021-11-01,34.25837707519531
2021-11-03,35.00654602050781
2021-11-04,34.01226806640625
2021-11-05,34.947479248046875
2021-11-08,34.34697341918945
2021-11-09,35.12467956542969
2021-11-10,33.57911682128906
2021-11-11,33.12627410888672
2021-11-12,31.501955032348633
2021-11-16,30.862070083618164
2021-11-17,29.64137077331543
2021-11-18,29.405105590820312
2021-11-19,28.548646926879883
2021-11-22,28.666778564453125
2021-11-23,30.202499389648438
2021-11-24,29.33619499206543
2021-11-25,29.247596740722656
2021-11-26,27.17043685913086
2021-11-29,27.534677505493164
2021-11-30,27.19012451171875
2021-12-01,27.17043685913086
2021-12-02,28.893199920654297
2021-12-03,30.734094619750977
2021-12-06,31.856351852416992
2021-12-07,30.9211368560791
2021-12-08,29.91701316833496
2021-12-09,29.64137077331543
2021-12-10,29.96623420715332
2021-12-13,30.09421157836914
2021-12-14,29.23775291442871
2021-12-15,29.040864944458008
2021-12-16,31.177091598510742
2021-12-17,31.797285079956055
2021-12-20,29.828413009643555
2021-12-21,30.360008239746094
2021-12-22,30.990047454833984
2021-12-23,30.783315658569336
2021-12-27,31.27553367614746
2021-12-28,31.570865631103516
2021-12-29,32.958919525146484
2021-12-30,33.02783203125
2022-01-03,33.618492126464844
2022-01-04,33.943355560302734
2022-01-05,31.511798858642578
2022-01-06,31.314912796020508
2022-01-07,33.4708251953125
2022-01-10,33.9728889465332
2022-01-11,35.73503112792969
2022-01-12,35.518455505371094
2022-01-13,35.29203414916992
2022-01-14,36.118961334228516
2022-01-17,35.98114013671875
2022-01-18,35.9417610168457
2022-01-19,36.512733459472656
2022-01-20,35.931915283203125
2022-01-21,35.439697265625
2022-01-24,34.96717071533203
2022-01-25,36.77853012084961
2022-01-26,36.187870025634766
2022-01-27,36.73915481567383
2022-01-28,37.152618408203125
2022-01-31,37.64483642578125
2022-02-01,36.71946716308594
2022-02-02,35.882694244384766
2022-02-03,35.931915283203125
2022-02-04,36.896663665771484
2022-02-07,36.67024230957031
2022-02-08,36.07958221435547
2022-02-09,36.817909240722656
2022-02-10,37.95001220703125
2022-02-11,38.75724792480469
2022-02-14,38.24534225463867
2022-02-15,36.43397903442383
2022-02-16,36.571800231933594
2022-02-17,35.931915283203125
2022-02-18,35.1049919128418
2022-02-21,36.4635124206543
2022-02-22,35.538143157958984
2022-02-23,31.09833526611328
2022-02-24,31.570865631103516
2022-02-25,33.35269546508789
2022-03-02,37.66452407836914
2022-03-03,38.00907516479492
2022-03-04,38.0189208984375
2022-03-07,37.70390319824219
2022-03-08,38.45207214355469
2022-03-09,36.77853012084961
2022-03-10,36.36507034301758
2022-03-11,35.47907638549805
2022-03-14,34.524173736572266
2022-03-15,34.30759811401367
2022-03-16,33.43144989013672
2022-03-17,34.95732498168945
2022-03-18,35.9417610168457
2022-03-21,37.270748138427734
2022-03-22,37.99923324584961
2022-03-23,39.121490478515625
2022-03-24,39.27899932861328
2022-03-25,39.771217346191406
2022-03-28,39.81059646606445
2022-03-29,40.834407806396484
2022-03-30,41.5432014465332
2022-03-31,41.19865036010742
2022-04-01,41.64164733886719
2022-04-04,42.11417770385742
2022-04-05,42.724525451660156
2022-04-06,43.384098052978516
2022-04-07,43.45301055908203
2022-04-08,43.413631439208984
2022-04-11,43.45301055908203
2022-04-12,43.54160690307617
2022-04-13,44.40791320800781
2022-04-14,43.708961486816406
2022-04-18,44.014137268066406
2022-04-19,42.58670425415039
2022-04-20,43.108455657958984
2022-04-22,42.783592224121094
2022-04-25,42.69499206542969
2022-04-26,43.64989471435547
2022-04-27,42.92141342163086
2022-04-28,44.299625396728516
2022-04-29,45.51048278808594
2022-05-02,43.18721008300781
2022-05-03,42.88203430175781
2022-05-04,44.89028549194336
2022-05-05,43.689273834228516
2022-05-06,43.315189361572266
2022-05-09,39.5447998046875
2022-05-10,39.830284118652344
2022-05-11,40.87378692626953
2022-05-12,40.450477600097656
2022-05-13,41.61211395263672
2022-05-16,42.360286712646484
2022-05-17,42.498104095458984
2022-05-18,40.716278076171875
2022-05-19,41.17896270751953
2022-05-20,41.89759826660156
2022-05-23,43.039546966552734
2022-05-24,44.49650955200195
2022-05-25,45.87472152709961
2022-05-26,47.43013000488281
2022-05-27,48.19799041748047
2022-05-30,48.542545318603516
2022-05-31,47.99126052856445
2022-06-01,48.010948181152344
2022-06-02,47.80421829223633
2022-06-03,47.84359359741211
2022-06-06,46.13067626953125
2022-06-07,46.13067626953125
2022-06-08,46.061763763427734
2022-06-09,45.303749084472656
2022-06-10,43.87631607055664
2022-06-13,41.99604415893555
2022-06-14,40.204368591308594
2022-06-15,39.97795104980469
2022-06-17,36.17802429199219
2022-06-20,35.14436721801758
2022-06-21,35.833473205566406
2022-06-22,33.4412956237793
2022-06-23,32.28950500488281
2022-06-24,33.65787124633789
2022-06-27,35.813785552978516
2022-06-28,35.59720993041992
2022-06-29,35.34125518798828
2022-06-30,34.602928161621094
2022-07-01,35.03607940673828
2022-07-04,35.71533966064453
2022-07-05,33.05736541748047
2022-07-06,31.206623077392578
2022-07-07,31.40351104736328
2022-07-08,32.38794708251953
2022-07-11,31.866195678710938
2022-07-12,29.808725357055664
2022-07-13,28.15487289428711
2022-07-14,28.65693473815918
2022-07-15,28.292692184448242
2022-07-18,28.93257713317871
2022-07-19,29.96623420715332
2022-07-20,31.147558212280273
2022-07-21,29.9760799407959
2022-07-22,28.971954345703125
2022-07-25,29.78903579711914
2022-07-26,29.474016189575195
2022-07-27,30.192655563354492
2022-07-28,31.3346004486084
2022-07-29,33.490516662597656
2022-08-01,31.895729064941406
2022-08-02,32.42732620239258
2022-08-03,32.230438232421875
2022-08-04,32.17137145996094
2022-08-05,33.07705307006836
2022-08-08,33.74646759033203
2022-08-09,33.923667907714844
2022-08-10,33.864601135253906
2022-08-11,34.12055587768555
2022-08-12,34.25837707519531
2022-08-15,33.05736541748047
2022-08-16,32.85063171386719
2022-08-17,33.11642837524414
2022-08-18,34.5832405090332
2022-08-19,34.28791046142578
2022-08-22,33.69724655151367
2022-08-23,35.744873046875
2022-08-24,36.2469367980957
2022-08-25,36.37491226196289
2022-08-26,36.502891540527344
2022-08-29,37.21168518066406
2022-08-30,36.62102127075195
2022-08-31,36.80806350708008
2022-09-01,36.217403411865234
2022-09-02,36.68993377685547
2022-09-05,37.96969985961914
2022-09-06,37.09355163574219
2022-09-08,35.607051849365234
2022-09-09,36.571800231933594
2022-09-12,36.67024230957031
2022-09-13,36.561954498291016
2022-09-14,37.92047882080078
2022-09-15,37.09355163574219
2022-09-16,37.457794189453125
2022-09-19,37.507015228271484
2022-09-20,38.2158088684082
2022-09-21,38.717872619628906
2022-09-22,38.92460250854492
2022-09-23,36.7686882019043
2022-09-26,34.25837707519531
2022-09-27,34.218997955322266
2022-09-28,35.19358825683594
2022-09-29,34.51432800292969
2022-09-30,35.05577087402344
2022-10-03,37.457794189453125
2022-10-04,40.95254135131836
2022-10-05,42.379974365234375
2022-10-06,42.34059524536133
2022-10-07,42.22246551513672
2022-10-10,42.350440979003906
2022-10-11,41.80900192260742
2022-10-13,42.03541946411133
2022-10-14,39.60386276245117
2022-10-17,39.92872619628906
2022-10-18,40.96238708496094
2022-10-19,43.403785705566406
2022-10-20,43.88616180419922
2022-10-21,45.01826095581055
2022-10-24,44.368534088134766
2022-10-25,43.462852478027344
2022-10-26,42.97063446044922
2022-10-27,43.01985549926758
2022-10-28,42.89188003540039
2022-10-31,45.77627944946289
2022-11-01,46.317718505859375
2022-11-03,47.13479995727539
2022-11-04,50.511417388916016
2022-11-07,48.001102447509766
2022-11-08,46.268497467041016
2022-11-09,45.49079132080078
2022-11-10,42.81312561035156
2022-11-11,42.83281326293945
2022-11-14,42.773746490478516
2022-11-16,40.735965728759766
2022-11-17,38.2158088684082
2022-11-18,37.58576965332031
2022-11-21,37.06401824951172
2022-11-22,36.36507034301758
2022-11-23,34.908103942871094
2022-11-24,36.817909240722656
2022-11-25,34.849037170410156
2022-11-28,34.248531341552734
2022-11-29,35.3314094543457
2022-11-30,36.41429138183594
2022-12-01,35.577518463134766
2022-12-02,36.02051544189453
2022-12-05,34.65214920043945
2022-12-06,33.42160415649414
2022-12-07,32.75218963623047
2022-12-08,32.78172302246094
2022-12-09,32.259971618652344
2022-12-12,32.811256408691406
2022-12-13,33.10658645629883
2022-12-14,32.978607177734375
2022-12-15,32.35841369628906
2022-12-16,32.33872604370117
2022-12-19,31.35428810119629
2022-12-20,32.200904846191406
2022-12-21,32.77187728881836
2022-12-22,32.584835052490234
2022-12-23,35.3018798828125
2022-12-26,35.54798889160156
2022-12-27,35.439697265625
2022-12-28,36.45366668701172
2022-12-29,37.16246032714844
2023-01-02,35.843318939208984
2023-01-03,34.14024353027344
2023-01-04,34.34697341918945
2023-01-05,36.67024230957031
2023-01-06,37.3002815246582
2023-01-09,37.782657623291016
2023-01-10,38.471763610839844
2023-01-11,43.718807220458984
2023-01-12,44.20117950439453
2023-01-13,43.52191925048828
2023-01-16,43.403785705566406
2023-01-17,43.61051940917969
2023-01-18,45.333282470703125
2023-01-19,46.3964729309082
2023-01-20,48.010948181152344
2023-01-23,47.282466888427734
2023-01-24,45.82550048828125
2023-01-25,46.18973922729492
2023-01-26,46.07160949707031
2023-01-27,45.303749084472656
2023-01-30,44.57526779174805
2023-01-31,44.13227081298828
2023-02-01,43.384098052978516
2023-02-02,42.7639045715332
2023-02-03,41.82868957519531
2023-02-06,42.97063446044922
2023-02-07,43.010013580322266
2023-02-08,43.89600372314453
2023-02-09,42.79343795776367
2023-02-10,43.88616180419922
2023-02-13,42.61623764038086
2023-02-14,40.509544372558594
2023-02-15,40.765499114990234
2023-02-16,40.69658660888672
2023-02-17,39.22977828979492
2023-02-22,38.40285110473633
2023-02-23,38.68833923339844
2023-02-24,38.53083038330078
2023-02-27,38.53083038330078
2023-02-28,35.843318939208984
2023-03-01,32.09261703491211
2023-03-02,30.80300521850586
2023-03-03,32.3091926574707
2023-03-06,32.43716812133789
2023-03-07,31.83666229248047
2023-03-08,32.840789794921875
2023-03-09,30.842382431030273
2023-03-10,28.460046768188477
2023-03-13,26.924327850341797
2023-03-14,27.751253128051758
2023-03-15,26.756973266601562
2023-03-16,26.776660919189453
2023-03-17,31.25584602355957
2023-03-20,30.330476760864258
2023-03-21,29.375572204589844
2023-03-22,29.769346237182617
2023-03-23,28.99164390563965
2023-03-24,29.533082962036133
2023-03-27,30.09421157836914
2023-03-28,30.025300979614258
2023-03-29,29.91701316833496
2023-03-30,29.907167434692383
2023-03-31,29.01133155822754
2023-04-03,29.46417236328125
2023-04-04,28.420669555664062
2023-04-05,27.249191284179688
2023-04-06,28.568334579467773
2023-04-10,30.182809829711914
2023-04-11,30.990047454833984
2023-04-12,31.688997268676758
2023-04-13,32.506080627441406
2023-04-14,32.35841369628906
2023-04-17,27.278724670410156
2023-04-18,26.727439880371094
2023-04-19,26.78650665283203
2023-04-20,27.3799991607666
2023-04-24,27.450000762939453
2023-04-25,27.700000762939453
2023-04-26,27.200000762939453
2023-04-27,30.440000534057617
2023-04-28,31.670000076293945
2023-05-02,29.90999984741211
2023-05-03,29.670000076293945
2023-05-04,29.799999237060547
2023-05-05,31.43000030517578
2023-05-08,32.599998474121094
2023-05-09,32.349998474121094
2023-05-10,32.59000015258789
2023-05-11,32.22999954223633
2023-05-12,33.08000183105469
2023-05-15,32.91999816894531
2023-05-16,30.440000534057617
2023-05-17,31.8799991607666
2023-05-18,31.8700008392334
2023-05-19,33.08000183105469
2023-05-22,32.400001525878906
2023-05-23,31.549999237060547
2023-05-24,32.04999923706055
2023-05-25,31.239999771118164
2023-05-26,30.700000762939453
2023-05-29,30.559999465942383
2023-05-30,29.81999969482422
2023-05-31,30.309999465942383
2023-06-01,30.780000686645508
2023-06-02,31.950000762939453
2023-06-05,32.25
2023-06-06,32.65999984741211
2023-06-07,33.18000030517578
2023-06-09,32.56999969482422
2023-06-12,31.81999969482422
2023-06-13,31.739999771118164
2023-06-14,31.700000762939453
2023-06-15,32.029998779296875
2023-06-16,32.4900016784668
2023-06-19,32.779998779296875
2023-06-20,32.7400016784668
2023-06-21,32.63999938964844
2023-06-22,31.649999618530273
2023-06-23,31.059999465942383
2023-06-26,31.079999923706055
2023-06-27,30.309999465942383
2023-06-28,29.899999618530273
2023-06-29,29.59000015258789
2023-06-30,29.850000381469727
2023-07-03,30.329999923706055
2023-07-04,30.34000015258789
2023-07-05,30.950000762939453
2023-07-06,30.1299991607666
2023-07-07,32.25
2023-07-10,31.6299991607666
2023-07-11,32.029998779296875
2023-07-12,31.6299991607666
2023-07-13,32.95000076293945
2023-07-14,32.52000045776367
2023-07-17,32.7599983215332
2023-07-18,33.5
2023-07-19,34.25
2023-07-20,34.529998779296875
2023-07-21,35.0
2023-07-24,36.439998626708984
2023-07-25,35.90999984741211
2023-07-26,36.029998779296875
2023-07-27,35.189998626708984
2023-07-28,35.400001525878906
2023-07-31,35.54999923706055
2023-08-01,35.15999984741211
2023-08-02,35.060001373291016
2023-08-03,35.880001068115234
2023-08-04,36.68000030517578
2023-08-07,36.31999969482422
2023-08-08,37.0
2023-08-09,36.880001068115234
2023-08-10,35.04999923706055
2023-08-11,33.400001525878906
2023-08-14,33.040000915527344
2023-08-15,32.47999954223633
2023-08-16,31.59000015258789
2023-08-17,31.829999923706055
2023-08-18,31.75
2023-08-21,31.59000015258789
2023-08-22,31.770000457763672
2023-08-23,31.610000610351562
2023-08-24,31.469999313354492
2023-08-25,31.68000030517578
2023-08-28,31.31999969482422
2023-08-29,31.860000610351562
2023-08-30,32.20000076293945
2023-08-31,32.91999816894531
2023-09-01,33.20000076293945
2023-09-04,32.849998474121094
2023-09-05,33.220001220703125
2023-09-06,32.58000183105469
2023-09-08,32.310001373291016
2023-09-11,32.349998474121094
2023-09-12,32.90999984741211
2023-09-13,32.20000076293945
2023-09-14,32.88999938964844
2023-09-15,33.130001068115234
2023-09-18,32.560001373291016
2023-09-19,32.59000015258789
2023-09-20,32.52000045776367
2023-09-21,31.43000030517578
2023-09-22,31.1200008392334
2023-09-25,31.510000228881836
2023-09-26,30.8700008392334
2023-09-27,31.420000076293945
2023-09-28,31.1299991607666
2023-09-29,31.579999923706055
2023-10-02,30.959999084472656
2023-10-03,30.350000381469727
2023-10-04,29.459999084472656
2023-10-05,28.540000915527344
2023-10-06,28.450000762939453
2023-10-09,30.15999984741211
2023-10-10,30.81999969482422
2023-10-11,31.309999465942383
2023-10-13,32.310001373291016
2023-10-16,32.2400016784668
2023-10-17,32.91999816894531
2023-10-18,32.63999938964844
2023-10-19,31.979999542236328
2023-10-20,31.8799991607666
2023-10-23,32.099998474121094
2023-10-24,32.810001373291016
2023-10-25,32.34000015258789
2023-10-26,32.560001373291016
2023-10-27,32.09000015258789
2023-10-30,31.6299991607666
2023-10-31,32.439998626708984
2023-11-01,32.63999938964844
2023-11-03,33.279998779296875
2023-11-06,32.81999969482422
2023-11-07,33.06999969482422
2023-11-08,32.61000061035156
2023-11-09,31.3700008392334
2023-11-10,31.809999465942383
2023-11-13,31.5
2023-11-14,32.529998779296875
2023-11-16,31.690000534057617
2023-11-17,32.599998474121094
2023-11-20,32.95000076293945
2023-11-21,32.86000061035156
2023-11-22,32.5
2023-11-23,32.380001068115234
2023-11-24,32.099998474121094
2023-11-27,30.729999542236328
2023-11-28,30.34000015258789
2023-11-29,30.0
2023-11-30,29.979999542236328
2023-12-01,29.399999618530273
2023-12-04,28.299999237060547
2023-12-05,27.8799991607666
2023-12-06,26.90999984741211
2023-12-07,26.93000030517578
2023-12-08,27.3799991607666
2023-12-11,27.399999618530273
2023-12-12,26.600000381469727
2023-12-13,26.690000534057617
2023-12-14,27.489999771118164
2023-12-15,26.350000381469727
2023-12-18,26.68000030517578
2023-12-19,26.799999237060547
2023-12-20,26.31999969482422
2023-12-21,26.399999618530273
2023-12-22,26.420000076293945
2023-12-26,26.469999313354492
2023-12-27,26.43000030517578
2023-12-28,26.280000686645508
2024-01-02,26.010000228881836
2024-01-03,26.350000381469727
2024-01-04,25.81999969482422
2024-01-05,26.149999618530273
2024-01-08,27.3700008392334
2024-01-09,28.520000457763672
2024-01-10,28.399999618530273
2024-01-11,28.579999923706055
2024-01-12,28.709999084472656
2024-01-15,29.040000915527344
2024-01-16,28.43000030517578
2024-01-17,27.299999237060547
2024-01-18,29.3799991607666
2024-01-19,29.549999237060547
2024-01-22,29.149999618530273
2024-01-23,28.530000686645508
2024-01-24,28.360000610351562
2024-01-25,28.350000381469727
2024-01-26,28.75
2024-01-29,28.110000610351562
2024-01-30,27.729999542236328
2024-01-31,27.3799991607666
2024-02-01,26.709999084472656
2024-02-02,26.899999618530273
2024-02-05,27.190000534057617
2024-02-06,28.530000686645508
2024-02-07,29.229999542236328
2024-02-08,29.309999465942383
2024-02-09,28.190000534057617
2024-02-14,27.899999618530273
2024-02-15,28.510000228881836
2024-02-16,29.329999923706055
2024-02-19,29.190000534057617
2024-02-20,29.18000030517578
2024-02-21,29.440000534057617
2024-02-22,29.350000381469727
2024-02-23,28.170000076293945
2024-02-26,28.110000610351562
2024-02-27,28.34000015258789
2024-02-28,28.579999923706055
2024-02-29,27.950000762939453
2024-03-01,28.260000228881836
2024-03-04,28.040000915527344
2024-03-05,28.25
2024-03-06,26.979999542236328
2024-03-07,27.100000381469727
2024-03-08,28.260000228881836
2024-03-11,29.09000015258789
2024-03-12,29.399999618530273
2024-03-13,29.65999984741211
2024-03-14,29.31999969482422
2024-03-15,29.049999237060547
2024-03-18,29.5
2024-03-19,30.079999923706055
2024-03-20,30.360000610351562
2024-03-21,30.43000030517578
2024-03-22,30.25
2024-03-25,31.299999237060547
2024-03-26,31.3700008392334
2024-03-27,32.04999923706055
2024-03-28,32.9900016784668
2024-04-01,33.099998474121094
2024-04-02,33.34000015258789
2024-04-03,34.599998474121094
2024-04-04,34.810001373291016
2024-04-05,34.400001525878906
2024-04-08,34.849998474121094
2024-04-09,35.52000045776367
2024-04-10,35.349998474121094
2024-04-11,36.2599983215332
2024-04-12,35.04999923706055
2024-04-15,34.68000030517578
2024-04-16,34.29999923706055
2024-04-17,33.099998474121094
2024-04-18,32.90999984741211
2024-04-19,32.900001525878906
2024-04-22,33.349998474121094
2024-04-23,34.720001220703125
2024-04-24,33.59000015258789
2024-04-25,34.13999938964844
2024-04-26,35.349998474121094
2024-04-29,34.4900016784668
2024-04-30,33.16999816894531
2024-05-02,32.970001220703125
2024-05-03,33.25
2024-05-06,33.63999938964844
2024-05-07,33.459999084472656
2024-05-08,33.29999923706055
2024-05-09,31.079999923706055
2024-05-10,30.209999084472656
2024-05-13,30.360000610351562
2024-05-14,29.59000015258789
2024-05-15,29.43000030517578
2024-05-16,29.399999618530273
2024-05-17,31.5
2024-05-20,30.829999923706055
2024-05-21,30.09000015258789
2024-05-22,28.700000762939453
2024-05-23,27.93000030517578
2024-05-24,27.40999984741211
2024-05-27,27.799999237060547
2024-05-28,28.020000457763672
2024-05-29,27.760000228881836
2024-05-31,28.200000762939453
2024-06-03,28.190000534057617
2024-06-04,27.309999465942383
2024-06-05,26.399999618530273
2024-06-06,26.670000076293945
2024-06-07,26.260000228881836
2024-06-10,26.31999969482422
2024-06-11,27.229999542236328
2024-06-12,26.34000015258789
2024-06-13,25.8799991607666
2024-06-14,25.899999618530273
2024-06-17,25.530000686645508
2024-06-18,25.399999618530273
2024-06-19,25.790000915527344
2024-06-20,25.5
2024-06-21,25.610000610351562
2024-06-24,25.920000076293945
2024-06-25,25.75
2024-06-26,26.100000381469727
2024-06-27,27.469999313354492
2024-06-28,27.479999542236328
2024-07-01,27.799999237060547
2024-07-02,28.030000686645508
2024-07-03,28.040000915527344
2024-07-04,27.93000030517578
2024-07-05,28.600000381469727
2024-07-08,28.200000762939453
2024-07-09,28.149999618530273
2024-07-10,27.799999237060547
2024-07-11,27.850000381469727
2024-07-12,27.600000381469727
2024-07-15,28.0
2024-07-16,27.719999313354492
2024-07-17,27.610000610351562
2024-07-18,27.290000915527344
2024-07-19,27.139999389648438
2024-07-22,27.200000762939453
2024-07-23,26.68000030517578
2024-07-24,26.329999923706055
2024-07-25,25.920000076293945
2024-07-26,25.68000030517578
2024-07-29,26.399999618530273
2024-07-30,26.799999237060547
2024-07-31,27.059999465942383
2024-08-01,26.84000015258789
2024-08-02,26.639999389648438
2024-08-05,26.399999618530273
2024-08-06,27.030000686645508
2024-08-07,27.3700008392334
2024-08-08,27.8799991607666
2024-08-09,29.479999542236328
2024-08-12,30.0
2024-08-13,29.729999542236328
2024-08-14,29.579999923706055
2024-08-15,29.200000762939453
2024-08-16,28.170000076293945
2024-08-19,27.860000610351562
2024-08-20,28.049999237060547
